,Fecha_registro,Fecha_contacto,Id,Genero,Casado,Dependientes,Educacion,Trabaja_para_el,Salario,Salario_Pareja,Credito_pedido,Plazo_prestamo,Historial_crediticio,Area_vivienda,Estatus_prestamo,Asesor_asignado
350,02/28/2019 09:05 AM,03/01/2019 02:40 PM,LP002602,Hombre,0,0,1,No,6283.0,4416.0,209.0,360.0,0,Rural,0,
351,02/27/2019 04:07 PM,02/26/2019 10:25 AM,LP002178,Hombre,1,0,1,No,3013.0,3033.0,95.0,300.0,1,Urbana,1,Regina
352,02/28/2019 10:08 AM,03/01/2019 05:56 PM,LP002308,Hombre,1,0,0,No,2167.0,2400.0,115.0,360.0,1,Urbana,1,Santiago
353,02/28/2019 09:06 AM,03/01/2019 04:50 PM,LP001606,Hombre,1,0,1,No,3497.0,1964.0,116.0,360.0,1,Rural,1,Pablo
354,02/28/2019 10:44 AM,03/01/2019 06:15 PM,LP001233,Hombre,1,1,1,No,10750.0,0.0,312.0,360.0,1,Urbana,1,Ana
355,02/28/2019 11:27 AM,03/01/2019 01:03 PM,LP001798,Hombre,1,2,1,No,5819.0,5000.0,120.0,360.0,1,Rural,1,Ana
356,02/27/2019 11:51 AM,02/28/2019 06:45 PM,LP002284,Hombre,0,0,0,No,3902.0,1666.0,109.0,360.0,1,Rural,1,Ana
357,02/28/2019 10:43 AM,03/01/2019 05:48 PM,LP001835,Hombre,1,0,0,No,1668.0,3890.0,201.0,360.0,0,Semiurbana,0,
358,02/28/2019 09:37 AM,03/01/2019 02:08 PM,LP001487,Hombre,0,0,1,No,4895.0,0.0,102.0,360.0,1,Semiurbana,1,Santiago
359,02/27/2019 08:12 AM,02/28/2019 06:07 PM,LP001736,Hombre,1,0,1,No,2221.0,0.0,60.0,360.0,0,Urbana,0,
360,02/27/2019 09:22 AM,02/28/2019 12:44 PM,LP001778,Hombre,1,1,1,No,3155.0,1779.0,140.0,360.0,1,Semiurbana,1,Ana
361,02/26/2019 08:09 AM,02/27/2019 03:45 PM,LP002197,Hombre,1,2,1,No,5185.0,0.0,155.0,360.0,1,Semiurbana,1,Regina
362,02/27/2019 08:45 AM,02/28/2019 02:17 PM,LP001195,Hombre,1,0,1,No,2132.0,1591.0,96.0,360.0,1,Semiurbana,1,Santiago
363,02/26/2019 11:35 AM,02/27/2019 04:07 PM,LP002489,Mujer,0,1,0,,5191.0,0.0,132.0,360.0,1,Semiurbana,1,Dudley
364,02/28/2019 08:56 AM,03/01/2019 12:41 PM,LP001068,Hombre,1,0,1,No,2799.0,2253.0,122.0,360.0,1,Semiurbana,1,Santiago
365,02/26/2019 10:14 AM,02/27/2019 05:08 PM,LP002587,Hombre,1,0,0,No,2600.0,1700.0,107.0,360.0,1,Rural,1,Pablo
366,02/28/2019 09:44 AM,03/01/2019 12:59 PM,LP001043,Hombre,1,0,0,No,7660.0,0.0,104.0,360.0,0,Urbana,0,
367,02/26/2019 08:48 AM,02/27/2019 03:33 PM,LP002453,Hombre,0,0,1,Si,7085.0,0.0,84.0,360.0,1,Semiurbana,1,Dudley
368,02/26/2019 09:58 AM,02/27/2019 06:38 PM,LP002130,Hombre,1,0,0,No,3523.0,3230.0,152.0,360.0,0,Rural,0,
369,02/28/2019 08:12 AM,03/01/2019 01:29 PM,LP002004,Hombre,0,0,0,No,2927.0,2405.0,111.0,360.0,1,Semiurbana,1,Ana
370,02/26/2019 07:41 AM,02/27/2019 02:53 PM,LP002560,Hombre,0,0,0,No,2699.0,2785.0,96.0,360.0,1,Semiurbana,1,Pablo
371,02/28/2019 08:05 AM,03/01/2019 02:10 PM,LP001385,Hombre,0,0,1,No,5316.0,0.0,136.0,360.0,1,Urbana,1,Santiago
372,02/28/2019 11:18 AM,03/01/2019 06:15 PM,LP002262,Hombre,1,4,1,No,9504.0,0.0,275.0,360.0,1,Rural,1,Pablo
373,02/28/2019 07:31 AM,03/01/2019 04:20 PM,LP002239,Hombre,0,0,0,No,2346.0,1600.0,132.0,360.0,1,Semiurbana,1,Pablo
374,02/27/2019 10:04 AM,02/28/2019 01:50 PM,LP002731,Mujer,0,0,0,Si,18165.0,0.0,125.0,360.0,1,Urbana,1,Santiago
375,02/27/2019 07:51 AM,02/28/2019 01:55 PM,LP002337,Mujer,0,0,1,No,2995.0,0.0,60.0,360.0,1,Urbana,1,Santiago
376,02/26/2019 11:45 AM,02/27/2019 05:31 PM,LP002979,Hombre,1,4,1,No,4106.0,0.0,40.0,180.0,1,Rural,1,Dudley
377,02/26/2019 07:19 AM,02/27/2019 05:21 PM,LP001535,Hombre,0,0,1,No,3254.0,0.0,50.0,360.0,1,Urbana,1,Santiago
378,02/27/2019 07:12 AM,02/28/2019 05:16 PM,LP002031,Hombre,1,1,0,No,3399.0,1640.0,111.0,180.0,1,Urbana,1,Santiago
379,02/27/2019 11:54 AM,02/28/2019 06:17 PM,LP002110,Hombre,1,1,1,,5250.0,688.0,160.0,360.0,1,Rural,1,Regina
380,02/28/2019 11:29 AM,03/01/2019 03:45 PM,LP001119,Hombre,0,0,1,No,3600.0,0.0,80.0,360.0,1,Urbana,0,
381,02/27/2019 10:11 AM,02/28/2019 05:40 PM,LP002813,Mujer,1,1,1,Si,19484.0,0.0,600.0,360.0,1,Semiurbana,1,Pablo
382,02/27/2019 11:57 AM,02/28/2019 05:18 PM,LP002229,Hombre,0,0,1,No,5941.0,4232.0,296.0,360.0,1,Semiurbana,1,Ana
383,02/26/2019 09:44 AM,02/27/2019 05:38 PM,LP001949,Hombre,1,4,1,,4416.0,1250.0,110.0,360.0,1,Urbana,1,Santiago
384,02/27/2019 09:52 AM,02/28/2019 05:50 PM,LP002530,,1,2,1,No,2873.0,1872.0,132.0,360.0,0,Semiurbana,0,
385,02/26/2019 10:49 AM,02/27/2019 06:30 PM,LP002140,Hombre,0,0,1,No,8750.0,4167.0,308.0,360.0,1,Rural,0,
386,02/26/2019 10:18 AM,02/27/2019 04:01 PM,LP001186,Mujer,1,1,1,Si,11500.0,0.0,286.0,360.0,0,Urbana,0,
387,02/27/2019 08:25 AM,02/28/2019 04:37 PM,LP001114,Hombre,0,0,1,No,4166.0,7210.0,184.0,360.0,1,Urbana,1,Santiago
388,02/28/2019 10:16 AM,03/01/2019 04:40 PM,LP002209,Mujer,0,0,1,,2764.0,1459.0,110.0,360.0,1,Urbana,1,Dudley
389,02/27/2019 09:27 AM,02/28/2019 01:35 PM,LP002128,Hombre,1,2,1,,2583.0,2330.0,125.0,360.0,1,Rural,1,Ana
390,02/26/2019 10:46 AM,02/27/2019 01:27 PM,LP001900,Hombre,1,1,1,No,2750.0,1842.0,115.0,360.0,1,Semiurbana,1,Regina
391,02/27/2019 08:21 AM,02/28/2019 05:14 PM,LP001343,Hombre,1,0,1,No,1759.0,3541.0,131.0,360.0,1,Semiurbana,1,Dudley
392,02/28/2019 11:00 AM,03/01/2019 02:24 PM,LP001936,Hombre,1,0,1,No,3075.0,2416.0,139.0,360.0,1,Rural,1,Regina
393,02/27/2019 08:42 AM,02/28/2019 01:00 PM,LP001720,Hombre,1,4,0,No,3850.0,983.0,100.0,360.0,1,Semiurbana,1,Santiago
394,02/27/2019 10:31 AM,02/28/2019 02:02 PM,LP001238,Hombre,1,4,0,Si,7100.0,0.0,125.0,60.0,1,Urbana,1,Pablo
395,02/27/2019 11:53 AM,02/28/2019 12:34 PM,LP001658,Hombre,0,0,1,No,3858.0,0.0,76.0,360.0,1,Semiurbana,1,Ana
396,02/27/2019 10:33 AM,02/28/2019 02:13 PM,LP001369,Hombre,1,2,1,No,11417.0,1126.0,225.0,360.0,1,Urbana,1,Ana
397,02/28/2019 10:44 AM,03/01/2019 12:10 PM,LP001998,Hombre,1,2,0,No,7667.0,0.0,185.0,360.0,1,Rural,1,Pablo
398,02/27/2019 08:11 AM,02/28/2019 01:02 PM,LP002537,Hombre,1,0,1,No,2083.0,3150.0,128.0,360.0,1,Semiurbana,1,Regina
399,02/27/2019 11:03 AM,02/28/2019 12:34 PM,LP002368,Hombre,1,2,1,No,5935.0,0.0,133.0,360.0,1,Semiurbana,1,Dudley
400,02/28/2019 08:54 AM,03/01/2019 05:40 PM,LP002772,Hombre,0,0,1,No,2526.0,1783.0,145.0,360.0,1,Rural,1,Ana
401,02/27/2019 10:38 AM,02/28/2019 02:39 PM,LP001926,Hombre,1,0,1,No,3704.0,2000.0,120.0,360.0,1,Rural,1,Santiago
402,02/28/2019 07:10 AM,03/01/2019 05:41 PM,LP001677,Hombre,0,2,1,No,4923.0,0.0,166.0,360.0,0,Semiurbana,1,Pablo
403,02/28/2019 07:13 AM,03/01/2019 01:21 PM,LP002296,Hombre,0,0,0,No,2755.0,0.0,65.0,300.0,1,Rural,0,
404,02/26/2019 08:58 AM,02/27/2019 02:13 PM,LP002467,Hombre,1,0,1,No,3708.0,2569.0,173.0,360.0,1,Urbana,0,
405,02/27/2019 08:54 AM,02/28/2019 12:52 PM,LP001871,Mujer,0,0,1,No,7200.0,0.0,120.0,360.0,1,Rural,1,Pablo
406,02/28/2019 09:22 AM,03/01/2019 04:56 PM,LP001543,Hombre,1,1,1,No,9538.0,0.0,187.0,360.0,1,Urbana,1,Pablo
407,02/28/2019 09:58 AM,03/01/2019 03:30 PM,LP002494,Hombre,0,0,1,No,6000.0,0.0,140.0,360.0,1,Rural,1,Ana
408,02/27/2019 10:49 AM,02/28/2019 02:05 PM,LP002697,Hombre,0,0,1,No,4680.0,2087.0,,360.0,1,Semiurbana,0,
409,02/26/2019 10:44 AM,02/27/2019 02:13 PM,LP002035,Hombre,1,2,1,No,3717.0,0.0,120.0,360.0,1,Semiurbana,1,Santiago
410,02/26/2019 07:56 AM,02/27/2019 06:01 PM,LP001974,Mujer,0,0,1,No,5000.0,0.0,132.0,360.0,1,Rural,1,Regina
411,02/27/2019 08:39 AM,02/28/2019 05:46 PM,LP002459,Hombre,1,0,1,No,4301.0,0.0,118.0,360.0,1,Urbana,1,Regina
412,02/26/2019 09:58 AM,02/27/2019 12:54 PM,LP002407,Mujer,1,0,0,Si,7142.0,0.0,138.0,360.0,1,Rural,1,Santiago
413,02/26/2019 10:14 AM,02/27/2019 04:59 PM,LP002536,Hombre,1,4,0,No,3095.0,0.0,113.0,360.0,1,Rural,1,Regina
414,02/28/2019 11:19 AM,03/01/2019 01:10 PM,LP001702,Hombre,0,0,1,No,3418.0,0.0,127.0,360.0,1,Semiurbana,0,
415,02/28/2019 08:32 AM,03/01/2019 12:18 PM,LP001006,Hombre,1,0,0,No,2583.0,2358.0,120.0,360.0,1,Urbana,1,Dudley
416,02/26/2019 11:23 AM,02/27/2019 02:20 PM,LP001585,,1,4,1,No,51763.0,0.0,700.0,300.0,1,Urbana,1,Santiago
417,02/27/2019 08:23 AM,02/28/2019 06:33 PM,LP001824,Hombre,1,1,1,No,2882.0,1843.0,123.0,480.0,1,Semiurbana,1,Dudley
418,02/27/2019 11:10 AM,02/28/2019 05:12 PM,LP002393,Mujer,1,0,1,No,10047.0,0.0,,240.0,1,Semiurbana,1,Regina
419,02/26/2019 07:17 AM,02/27/2019 04:35 PM,LP002277,Mujer,0,0,1,No,3180.0,0.0,71.0,360.0,0,Urbana,0,
420,02/26/2019 08:10 AM,02/27/2019 03:06 PM,LP002151,Hombre,1,1,1,No,3875.0,0.0,67.0,360.0,1,Urbana,0,
421,02/26/2019 07:12 AM,02/27/2019 03:28 PM,LP002682,Hombre,1,0,0,No,3074.0,1800.0,123.0,360.0,0,Semiurbana,0,
422,02/28/2019 10:58 AM,03/01/2019 06:18 PM,LP001116,Hombre,0,0,0,No,3748.0,1668.0,110.0,360.0,1,Semiurbana,1,Santiago
423,02/26/2019 07:16 AM,02/27/2019 03:12 PM,LP001198,Hombre,1,1,1,No,8080.0,2250.0,180.0,360.0,1,Urbana,1,Dudley
424,02/27/2019 10:53 AM,02/28/2019 04:57 PM,LP002699,Hombre,1,2,1,Si,17500.0,0.0,400.0,360.0,1,Rural,1,Dudley
425,02/26/2019 07:21 AM,02/27/2019 12:00 PM,LP001688,Hombre,1,1,0,No,3500.0,1083.0,135.0,360.0,1,Urbana,1,Dudley
426,02/27/2019 07:13 AM,02/28/2019 04:55 PM,LP001489,Mujer,1,0,1,No,4583.0,0.0,84.0,360.0,1,Rural,0,
427,02/28/2019 11:40 AM,03/01/2019 05:04 PM,LP002640,Hombre,1,1,1,No,6065.0,2004.0,250.0,360.0,1,Semiurbana,1,Santiago
428,02/27/2019 07:38 AM,02/28/2019 02:23 PM,LP001580,Hombre,1,2,1,No,8000.0,0.0,200.0,360.0,1,Semiurbana,1,Regina
429,02/26/2019 08:32 AM,02/27/2019 03:58 PM,LP002785,Hombre,1,1,1,No,3333.0,3250.0,158.0,360.0,1,Urbana,1,Pablo
430,02/26/2019 07:14 AM,02/27/2019 04:32 PM,LP001993,Mujer,0,0,1,No,3762.0,1666.0,135.0,360.0,1,Rural,1,Santiago
431,02/27/2019 10:20 AM,02/28/2019 02:32 PM,LP001356,Hombre,1,0,1,No,4652.0,3583.0,,360.0,1,Semiurbana,1,Regina
432,02/27/2019 09:05 AM,02/28/2019 04:36 PM,LP001482,Hombre,1,0,1,Si,3459.0,0.0,25.0,120.0,1,Semiurbana,1,Ana
433,02/27/2019 10:15 AM,02/28/2019 12:05 PM,LP002265,Hombre,1,2,0,No,1993.0,1625.0,113.0,180.0,1,Semiurbana,1,Santiago
434,02/28/2019 08:29 AM,03/01/2019 12:06 PM,LP001507,Hombre,1,0,1,No,2698.0,2034.0,122.0,360.0,1,Semiurbana,1,Regina
435,02/28/2019 11:35 AM,03/01/2019 02:45 PM,LP001716,Hombre,1,0,1,No,3173.0,3021.0,137.0,360.0,1,Urbana,1,Regina
436,02/26/2019 10:55 AM,02/27/2019 04:14 PM,LP002387,Hombre,1,0,1,No,2425.0,2340.0,143.0,360.0,1,Semiurbana,1,Ana
437,02/27/2019 10:28 AM,02/28/2019 06:26 PM,LP001814,Hombre,1,2,1,No,9703.0,0.0,112.0,360.0,1,Urbana,1,Santiago
438,02/28/2019 10:10 AM,03/01/2019 01:25 PM,LP002317,Hombre,1,4,1,No,81000.0,0.0,360.0,360.0,0,Rural,0,
439,02/27/2019 07:34 AM,02/28/2019 04:53 PM,LP001345,Hombre,1,2,0,No,4288.0,3263.0,133.0,180.0,1,Urbana,1,Regina
440,02/27/2019 11:10 AM,02/28/2019 02:28 PM,LP001594,Hombre,1,0,1,No,5708.0,5625.0,187.0,360.0,1,Semiurbana,1,Ana
441,02/28/2019 10:29 AM,03/01/2019 03:59 PM,LP001041,Hombre,1,0,1,,2600.0,3500.0,115.0,,1,Urbana,1,Regina
442,02/28/2019 09:39 AM,03/01/2019 06:27 PM,LP001692,Mujer,0,0,0,No,4408.0,0.0,120.0,360.0,1,Semiurbana,1,Santiago
443,02/27/2019 10:17 AM,02/28/2019 03:16 PM,LP002138,Hombre,1,0,1,No,2625.0,6250.0,187.0,360.0,1,Rural,1,Pablo
444,02/28/2019 10:53 AM,03/01/2019 04:53 PM,LP001028,Hombre,1,2,1,No,3073.0,8106.0,200.0,360.0,1,Urbana,1,Regina
445,02/27/2019 09:43 AM,02/28/2019 12:37 PM,LP002945,Hombre,1,0,1,Si,9963.0,0.0,180.0,360.0,1,Rural,1,Ana
446,02/27/2019 11:01 AM,02/28/2019 04:59 PM,LP002960,Hombre,1,0,0,No,2400.0,3800.0,,180.0,1,Urbana,0,
447,02/26/2019 11:21 AM,02/27/2019 03:33 PM,LP001248,Hombre,0,0,1,No,3500.0,0.0,81.0,300.0,1,Semiurbana,1,Ana
448,02/26/2019 08:32 AM,02/27/2019 03:02 PM,LP002693,Hombre,1,2,1,Si,7948.0,7166.0,480.0,360.0,1,Rural,1,Santiago
449,02/28/2019 08:37 AM,03/01/2019 02:22 PM,LP001213,Hombre,1,1,1,No,4945.0,0.0,,360.0,0,Rural,0,
450,02/26/2019 10:14 AM,02/27/2019 04:53 PM,LP001610,Hombre,1,4,1,No,5516.0,11300.0,495.0,360.0,0,Semiurbana,0,
451,02/28/2019 08:58 AM,03/01/2019 06:16 PM,LP001765,Hombre,1,1,1,No,2491.0,2054.0,104.0,360.0,1,Semiurbana,1,Pablo
452,02/27/2019 10:19 AM,02/28/2019 03:32 PM,LP002729,Hombre,0,1,1,No,11250.0,0.0,196.0,360.0,1,Semiurbana,0,
453,02/26/2019 09:22 AM,02/27/2019 04:07 PM,LP002101,Hombre,1,0,1,,63337.0,0.0,490.0,180.0,1,Urbana,1,Pablo
454,02/28/2019 07:27 AM,03/01/2019 05:40 PM,LP002949,Mujer,0,4,1,,416.0,41667.0,350.0,180.0,1,Urbana,0,
455,02/26/2019 10:10 AM,02/27/2019 12:25 PM,LP002129,Hombre,1,0,1,No,2499.0,2458.0,160.0,360.0,1,Semiurbana,1,Regina
456,02/28/2019 10:38 AM,03/01/2019 03:26 PM,LP001498,Hombre,0,0,1,No,5417.0,0.0,168.0,360.0,1,Urbana,1,Regina
457,02/27/2019 11:56 AM,02/28/2019 06:38 PM,LP002753,Mujer,0,1,1,,3652.0,0.0,95.0,360.0,1,Semiurbana,1,Pablo
458,02/26/2019 07:15 AM,02/27/2019 01:48 PM,LP002366,Hombre,1,0,1,No,2666.0,4300.0,121.0,360.0,1,Rural,1,Regina
459,02/26/2019 11:05 AM,02/27/2019 12:13 PM,LP001264,Hombre,1,4,0,Si,3333.0,2166.0,130.0,360.0,1,Semiurbana,1,Pablo
460,02/26/2019 07:15 AM,02/27/2019 03:42 PM,LP001644,,1,0,1,Si,674.0,5296.0,168.0,360.0,1,Rural,1,Dudley
461,02/28/2019 11:14 AM,03/01/2019 03:12 PM,LP001492,Hombre,0,0,1,No,14999.0,0.0,242.0,360.0,0,Semiurbana,0,
462,02/28/2019 11:17 AM,03/01/2019 06:30 PM,LP001194,Hombre,1,2,1,No,2708.0,1167.0,97.0,360.0,1,Semiurbana,1,Dudley
463,03/01/2019 04:17 PM,02/28/2019 07:28 AM,LP001265,Mujer,0,0,1,No,3846.0,0.0,111.0,360.0,1,Semiurbana,1,Dudley
464,02/26/2019 07:29 AM,02/27/2019 06:01 PM,LP001422,Mujer,0,0,1,No,10408.0,0.0,259.0,360.0,1,Urbana,1,Ana
465,02/27/2019 09:55 AM,02/28/2019 06:44 PM,LP002926,Hombre,1,2,1,Si,2726.0,0.0,106.0,360.0,0,Semiurbana,0,
466,02/27/2019 10:01 AM,02/28/2019 12:14 PM,LP001750,Hombre,1,0,1,No,6250.0,0.0,128.0,360.0,1,Semiurbana,1,Dudley
467,02/26/2019 09:39 AM,02/27/2019 05:43 PM,LP002068,Hombre,0,0,1,No,4917.0,0.0,130.0,360.0,0,Rural,1,Dudley
468,02/26/2019 08:55 AM,02/27/2019 12:37 PM,LP002533,Hombre,1,2,1,No,2947.0,1603.0,,360.0,1,Urbana,0,
469,02/26/2019 07:48 AM,02/27/2019 04:48 PM,LP002449,Hombre,1,0,1,No,2483.0,2466.0,90.0,180.0,0,Rural,1,Pablo
470,02/26/2019 10:04 AM,02/27/2019 05:45 PM,LP002717,Hombre,1,0,1,No,1025.0,5500.0,216.0,360.0,1,Rural,1,Ana
471,02/28/2019 09:58 AM,03/01/2019 01:19 PM,LP002555,Hombre,1,2,1,Si,4583.0,2083.0,160.0,360.0,1,Semiurbana,1,Dudley
472,02/28/2019 09:12 AM,03/01/2019 12:24 PM,LP002266,Hombre,1,2,1,No,3100.0,1400.0,113.0,360.0,1,Urbana,1,Dudley
473,02/27/2019 07:59 AM,02/28/2019 03:01 PM,LP001024,Hombre,1,2,1,No,3200.0,700.0,70.0,360.0,1,Urbana,1,Dudley
474,02/28/2019 11:22 AM,03/01/2019 05:12 PM,LP001398,Hombre,0,0,1,,5050.0,0.0,118.0,360.0,1,Semiurbana,1,Regina
475,02/26/2019 11:58 AM,02/27/2019 05:10 PM,LP002522,Mujer,0,0,1,Si,2500.0,0.0,93.0,360.0,1,Urbana,1,Dudley
476,02/27/2019 07:51 AM,02/28/2019 05:44 PM,LP001581,Hombre,1,0,0,,1820.0,1769.0,95.0,360.0,1,Rural,1,Santiago
477,02/26/2019 07:01 AM,02/27/2019 06:07 PM,LP001894,Hombre,1,0,1,No,2620.0,2223.0,150.0,360.0,1,Semiurbana,1,Regina
478,02/27/2019 11:53 AM,02/28/2019 05:28 PM,LP002361,Hombre,1,0,1,No,1820.0,1719.0,100.0,360.0,1,Urbana,1,Santiago
479,02/28/2019 09:05 AM,03/01/2019 06:58 PM,LP002224,Hombre,0,0,1,No,3069.0,0.0,71.0,480.0,1,Urbana,0,
480,02/26/2019 08:58 AM,02/27/2019 02:49 PM,LP001491,Hombre,1,2,1,Si,3316.0,3500.0,88.0,360.0,1,Urbana,1,Regina
481,02/26/2019 09:30 AM,02/27/2019 12:38 PM,LP002377,Mujer,0,1,1,Si,8624.0,0.0,150.0,360.0,1,Semiurbana,1,Ana
482,02/28/2019 10:50 AM,03/01/2019 05:37 PM,LP001473,Hombre,0,0,1,No,2014.0,1929.0,74.0,360.0,1,Urbana,1,Regina
483,02/27/2019 09:33 AM,02/28/2019 01:39 PM,LP001199,Hombre,1,2,0,No,3357.0,2859.0,144.0,360.0,1,Urbana,1,Dudley
484,02/28/2019 10:05 AM,03/01/2019 03:44 PM,LP001157,Mujer,0,0,1,No,3086.0,0.0,120.0,360.0,1,Semiurbana,1,Dudley
485,02/26/2019 10:15 AM,02/27/2019 05:56 PM,LP001488,Hombre,1,4,1,No,4000.0,7750.0,290.0,360.0,1,Semiurbana,0,
486,02/28/2019 08:38 AM,03/01/2019 02:29 PM,LP001316,Hombre,1,0,1,No,2958.0,2900.0,131.0,360.0,1,Semiurbana,1,Dudley
487,02/28/2019 05:50 PM,02/27/2019 10:28 AM,LP002337,Mujer,0,0,1,No,2995.0,0.0,60.0,360.0,1,Urbana,1,Dudley
488,02/27/2019 07:20 AM,02/28/2019 03:07 PM,LP002959,Mujer,1,1,1,No,12000.0,0.0,496.0,360.0,1,Semiurbana,1,Dudley
489,02/27/2019 11:49 AM,02/28/2019 06:03 PM,LP002515,Hombre,1,1,1,Si,3450.0,2079.0,162.0,360.0,1,Semiurbana,1,Pablo
490,02/28/2019 09:03 AM,03/01/2019 01:58 PM,LP002263,Hombre,1,0,1,No,2583.0,2115.0,120.0,360.0,1,Urbana,1,Ana
491,02/27/2019 08:05 AM,02/28/2019 06:29 PM,LP001225,Hombre,1,0,1,No,5726.0,4595.0,258.0,360.0,1,Semiurbana,0,
492,02/28/2019 10:15 AM,03/01/2019 04:44 PM,LP002098,Hombre,0,0,1,No,2935.0,0.0,98.0,360.0,1,Semiurbana,1,Pablo
493,02/26/2019 09:36 AM,02/27/2019 06:30 PM,LP002950,Hombre,1,0,0,,2894.0,2792.0,155.0,360.0,1,Rural,1,Santiago
494,02/26/2019 09:08 AM,02/27/2019 02:14 PM,LP002237,Hombre,0,1,1,,3667.0,0.0,113.0,180.0,1,Urbana,1,Regina
495,02/27/2019 09:58 AM,02/28/2019 03:10 PM,LP002637,Hombre,0,0,0,No,3598.0,1287.0,100.0,360.0,1,Rural,0,
496,02/26/2019 11:30 AM,02/27/2019 03:04 PM,LP001384,Hombre,1,4,0,No,2071.0,754.0,94.0,480.0,1,Semiurbana,1,Dudley
497,02/27/2019 10:13 AM,02/28/2019 01:43 PM,LP001469,Hombre,0,0,1,Si,20166.0,0.0,650.0,480.0,1,Urbana,1,Dudley
498,02/27/2019 07:31 AM,02/28/2019 02:18 PM,LP001326,Hombre,0,0,1,,6782.0,0.0,,360.0,1,Urbana,0,
499,02/28/2019 09:03 AM,03/01/2019 01:33 PM,LP002928,Hombre,1,0,1,No,3000.0,3416.0,56.0,180.0,1,Semiurbana,1,Regina
500,02/27/2019 11:40 AM,02/28/2019 01:00 PM,LP001289,Hombre,0,0,1,No,8566.0,0.0,210.0,360.0,1,Urbana,1,Regina
501,02/27/2019 07:28 AM,02/28/2019 12:59 PM,LP002335,Mujer,1,0,0,No,2149.0,3237.0,178.0,360.0,0,Semiurbana,0,
502,03/01/2019 12:40 PM,02/28/2019 07:47 AM,LP001825,Hombre,1,0,1,No,1809.0,1868.0,90.0,360.0,1,Urbana,1,Dudley
503,02/26/2019 08:51 AM,02/27/2019 05:09 PM,LP002740,Hombre,1,4,1,No,6417.0,0.0,157.0,180.0,1,Rural,1,Ana
504,02/28/2019 07:37 AM,03/01/2019 04:11 PM,LP002974,Hombre,1,0,1,No,3232.0,1950.0,108.0,360.0,1,Rural,1,Regina
505,02/27/2019 11:19 AM,02/28/2019 01:47 PM,LP002142,Mujer,1,0,1,Si,5500.0,0.0,105.0,360.0,0,Rural,0,
506,02/26/2019 07:37 AM,02/27/2019 01:54 PM,LP001357,Hombre,1,0,1,No,3816.0,754.0,160.0,360.0,1,Urbana,1,Ana
507,02/27/2019 08:52 AM,02/28/2019 03:13 PM,LP002487,Hombre,1,0,1,No,3015.0,2188.0,153.0,360.0,1,Rural,1,Ana
508,02/28/2019 10:31 AM,03/01/2019 03:44 PM,LP001018,Hombre,1,2,1,No,4006.0,1526.0,168.0,360.0,1,Urbana,1,Regina
509,02/28/2019 07:13 AM,03/01/2019 06:55 PM,LP001405,Hombre,1,1,1,No,2214.0,1398.0,85.0,360.0,1,Urbana,1,Pablo
510,02/27/2019 07:24 AM,02/28/2019 06:31 PM,LP001322,Hombre,0,0,1,No,4133.0,0.0,122.0,360.0,1,Semiurbana,1,Regina
511,02/28/2019 08:59 AM,03/01/2019 04:08 PM,LP002734,Hombre,1,0,1,No,6133.0,3906.0,324.0,360.0,1,Urbana,1,Regina
512,02/26/2019 09:14 AM,02/27/2019 02:57 PM,LP001616,Hombre,1,1,1,No,3750.0,0.0,116.0,360.0,1,Semiurbana,1,Ana
513,02/28/2019 09:48 AM,03/01/2019 05:24 PM,LP002180,Hombre,0,0,1,Si,6822.0,0.0,141.0,360.0,1,Rural,1,Dudley
514,02/28/2019 10:25 AM,03/01/2019 01:17 PM,LP002862,Hombre,1,2,0,No,6125.0,1625.0,187.0,480.0,1,Semiurbana,0,
515,02/26/2019 07:21 AM,02/27/2019 01:14 PM,LP002100,Hombre,0,0,1,No,2833.0,0.0,71.0,360.0,1,Urbana,1,Dudley
516,02/27/2019 11:37 AM,02/28/2019 06:55 PM,LP002348,Hombre,1,0,1,No,5829.0,0.0,138.0,360.0,1,Rural,1,Regina
517,02/27/2019 10:21 AM,02/28/2019 01:21 PM,LP002784,Hombre,1,1,0,No,2492.0,2375.0,,360.0,1,Rural,1,Dudley
518,02/26/2019 10:17 AM,02/27/2019 03:07 PM,LP002794,Mujer,0,0,1,No,2667.0,1625.0,84.0,360.0,1,Urbana,1,Dudley
519,02/26/2019 10:46 AM,02/27/2019 06:49 PM,LP002369,Hombre,1,0,1,No,2920.0,16.12000084,87.0,360.0,1,Rural,1,Ana
520,02/28/2019 11:51 AM,03/01/2019 06:54 PM,LP001699,Hombre,0,0,1,No,2479.0,0.0,59.0,360.0,1,Urbana,1,Dudley
521,02/28/2019 08:05 AM,03/01/2019 06:32 PM,LP001334,Hombre,1,0,0,No,4188.0,0.0,115.0,180.0,1,Semiurbana,1,Dudley
522,02/27/2019 08:34 AM,02/28/2019 12:59 PM,LP002191,Hombre,1,0,1,No,19730.0,5266.0,570.0,360.0,1,Rural,0,
523,02/28/2019 10:15 AM,03/01/2019 05:12 PM,LP002534,Mujer,0,0,0,No,4350.0,0.0,154.0,360.0,1,Rural,1,Santiago
524,02/28/2019 09:50 AM,03/01/2019 04:33 PM,LP001529,Hombre,1,0,1,Si,2577.0,3750.0,152.0,360.0,1,Rural,1,Pablo
525,02/28/2019 07:59 AM,03/01/2019 06:38 PM,LP001666,Hombre,0,0,1,No,8333.0,3750.0,187.0,360.0,1,Rural,1,Pablo
